    0.15447E-01    0.72723E+04
    0.15759E-01    0.72680E+04
    0.16077E-01    0.72606E+04
    0.16402E-01    0.72501E+04
    0.16734E-01    0.72362E+04
    0.17072E-01    0.72191E+04
    0.17416E-01    0.71987E+04
    0.17768E-01    0.71748E+04
    0.18127E-01    0.71476E+04
    0.18493E-01    0.71169E+04
    0.18867E-01    0.70828E+04
    0.19248E-01    0.70451E+04
    0.19637E-01    0.70040E+04
    0.20034E-01    0.69593E+04
    0.20438E-01    0.69112E+04
    0.20851E-01    0.68597E+04
    0.21272E-01    0.68047E+04
    0.21702E-01    0.67463E+04
    0.22141E-01    0.66846E+04
    0.22588E-01    0.66196E+04
    0.23044E-01    0.65513E+04
    0.23510E-01    0.64800E+04
    0.23985E-01    0.64057E+04
    0.24469E-01    0.63285E+04
    0.24964E-01    0.62485E+04
    0.25468E-01    0.61659E+04
    0.25982E-01    0.60808E+04
    0.26507E-01    0.59934E+04
    0.27043E-01    0.59037E+04
    0.27589E-01    0.58121E+04
    0.28146E-01    0.57189E+04
    0.28715E-01    0.56243E+04
    0.29295E-01    0.55285E+04
    0.29887E-01    0.54316E+04
    0.30490E-01    0.53338E+04
    0.31106E-01    0.52350E+04
    0.31735E-01    0.51354E+04
    0.32376E-01    0.50351E+04
    0.33030E-01    0.49348E+04
    0.33697E-01    0.48346E+04
    0.34378E-01    0.47351E+04
    0.35072E-01    0.46365E+04
    0.35781E-01    0.45392E+04
    0.36504E-01    0.44435E+04
    0.37241E-01    0.43498E+04
    0.37993E-01    0.42581E+04
    0.38761E-01    0.41689E+04
    0.39544E-01    0.40822E+04
    0.40343E-01    0.39982E+04
    0.41158E-01    0.39171E+04
    0.41989E-01    0.38389E+04
    0.42838E-01    0.37638E+04
    0.43703E-01    0.36917E+04
    0.44586E-01    0.36228E+04
    0.45486E-01    0.35569E+04
    0.46405E-01    0.34940E+04
    0.47343E-01    0.34340E+04
    0.48299E-01    0.33770E+04
    0.49275E-01    0.33227E+04
    0.50270E-01    0.32710E+04
    0.51286E-01    0.32218E+04
    0.52322E-01    0.31750E+04
    0.53379E-01    0.31302E+04
    0.54457E-01    0.30872E+04
    0.55557E-01    0.30457E+04
    0.56680E-01    0.30052E+04
    0.57825E-01    0.29655E+04
    0.58993E-01    0.29258E+04
    0.60184E-01    0.28856E+04
    0.61400E-01    0.28444E+04
    0.62641E-01    0.28015E+04
    0.63906E-01    0.27567E+04
    0.65197E-01    0.27094E+04
    0.66514E-01    0.26592E+04
    0.67858E-01    0.26062E+04
    0.69229E-01    0.25502E+04
